comp_gecodb	comp_lemma	comp_freq	n1_lemma	n1_freq	n1_prod	n1_mass_freq	n2_lemma	n2_freq
bevölkerung_+s_schwund	Bevölkerungsschwund	5354	bevölkerung	1077918	109	177834	schwund	13182
bevölkerung_+s_statistik	Bevölkerungsstatistik	1440	bevölkerung	1077918	109	177834	statistik	386966
bevölkerung_+s_verlust	Bevölkerungsverlust	1654	bevölkerung	1077918	109	177834	verlust	901341
navigation_+s_bereich	Navigationsbereich	77	navigation	18723	52	36547	bereich	3022379
navigation_+s_möglichkeit	Navigationsmöglichkeit	80	navigation	18723	52	36547	möglichkeit	2735995
bevölkerung_+s_durchschnitt	Bevölkerungsdurchschnitt	1055	bevölkerung	1077918	109	177834	durchschnitt	322549
bevölkerung_+s_bewegung	Bevölkerungsbewegung	462	bevölkerung	1077918	109	177834	bewegung	880576
bevölkerung_+s_umfrage	Bevölkerungsumfrage	393	bevölkerung	1077918	109	177834	umfrage	722353
navigation_+s_instrument	Navigationsinstrument	420	navigation	18723	52	36547	instrument	608126
bevölkerung_+s_befragung	Bevölkerungsbefragung	491	bevölkerung	1077918	109	177834	befragung	169978
quote_+n_modell	Quotenmodell	536	quote	285609	133	28833	modell	954770
navigation_+s_datum	Navigationsdatum	451	navigation	18723	52	36547	datum	1134892
bevölkerung_+s_größe	Bevölkerungsgröße	1053	bevölkerung	1077918	109	177834	größe	642220
bevölkerung_+s_austausch	Bevölkerungsaustausch	1421	bevölkerung	1077918	109	177834	austausch	350776
bevölkerung_+s_anstieg	Bevölkerungsanstieg	579	bevölkerung	1077918	109	177834	anstieg	443256
navigation_+s_taste	Navigationstaste	44	navigation	18723	52	36547	taste	16699
bevölkerung_+s_forschung	Bevölkerungsforschung	2590	bevölkerung	1077918	109	177834	forschung	489614
bevölkerung_+s_wissenschaftler	Bevölkerungswissenschaftler	889	bevölkerung	1077918	109	177834	wissenschaftler	620339
bevölkerung_+s_wissenschaft	Bevölkerungswissenschaft	186	bevölkerung	1077918	109	177834	wissenschaft	466072
bevölkerung_+s_stand	Bevölkerungsstand	356	bevölkerung	1077918	109	177834	stand	1167927
bevölkerung_+s_kontrolle	Bevölkerungskontrolle	159	bevölkerung	1077918	109	177834	kontrolle	949381
navigation_+s_karte	Navigationskarte	361	navigation	18723	52	36547	karte	1723659
quote_+n_bringer	Quotenbringer	1647	quote	285609	133	28833	bringer	1609
bevölkerung_+s_zentrum	Bevölkerungszentrum	635	bevölkerung	1077918	109	177834	zentrum	912483
bevölkerung_+s_studie	Bevölkerungsstudie	180	bevölkerung	1077918	109	177834	studie	939262
navigation_+s_technik	Navigationstechnik	575	navigation	18723	52	36547	technik	1027504
bevölkerung_+s_verteilung	Bevölkerungsverteilung	139	bevölkerung	1077918	109	177834	verteilung	154053
navigation_+s_fehler	Navigationsfehler	516	navigation	18723	52	36547	fehler	1110672
quote_+n_platz	Quotenplatz	2133	quote	285609	133	28833	platz	6219854
quote_+n_meter	Quotenmeter	87	quote	285609	133	28833	meter	3603914
bevölkerung_+s_anzahl	Bevölkerungsanzahl	150	bevölkerung	1077918	109	177834	anzahl	418427
quote_+n_erfolg	Quotenerfolg	1119	quote	285609	133	28833	erfolg	2980098
bevölkerung_+s_verschiebung	Bevölkerungsverschiebung	271	bevölkerung	1077918	109	177834	verschiebung	112794
bevölkerung_+s_zusammensetzung	Bevölkerungszusammensetzung	202	bevölkerung	1077918	109	177834	zusammensetzung	88398
quote_+n_renner	Quotenrenner	1024	quote	285609	133	28833	renner	132184
bevölkerung_+s_masse	Bevölkerungsmasse	119	bevölkerung	1077918	109	177834	masse	291161
navigation_+s_dienst	Navigationsdienst	445	navigation	18723	52	36547	dienst	1083340
bevölkerung_+s_geschichte	Bevölkerungsgeschichte	62	bevölkerung	1077918	109	177834	geschichte	3706026
navigation_+s_anlage	Navigationsanlage	250	navigation	18723	52	36547	anlage	1195984
bevölkerung_+s_datum	Bevölkerungsdatum	339	bevölkerung	1077918	109	177834	datum	1134892
navigation_+s_fenster	Navigationsfenster	26	navigation	18723	52	36547	fenster	772343
quote_+n_erhöhung	Quotenerhöhung	495	quote	285609	133	28833	erhöhung	418389
bevölkerung_+s_abnahme	Bevölkerungsabnahme	218	bevölkerung	1077918	109	177834	abnahme	54524
bevölkerung_+s_minderheit	Bevölkerungsminderheit	389	bevölkerung	1077918	109	177834	minderheit	216916
navigation_+s_hinweis	Navigationshinweis	185	navigation	18723	52	36547	hinweis	1352532
navigation_+s_ziel	Navigationsziel	132	navigation	18723	52	36547	ziel	3512621
navigation_+s_schule	Navigationsschule	164	navigation	18723	52	36547	schule	4221314
navigation_+s_aufgabe	Navigationsaufgabe	67	navigation	18723	52	36547	aufgabe	2213168
navigation_+s_anwendung	Navigationsanwendung	69	navigation	18723	52	36547	anwendung	237166
navigation_+s_anweisung	Navigationsanweisung	111	navigation	18723	52	36547	anweisung	123880
quote_+n_klausel	Quotenklausel	205	quote	285609	133	28833	klausel	52227
bevölkerung_+s_alterung	Bevölkerungsalterung	276	bevölkerung	1077918	109	177834	alterung	12470
navigation_+s_modus	Navigationsmodus	28	navigation	18723	52	36547	modus	67168
bevölkerung_+s_frage	Bevölkerungsfrage	119	bevölkerung	1077918	109	177834	frage	5961439
bevölkerung_+s_dynamik	Bevölkerungsdynamik	100	bevölkerung	1077918	109	177834	dynamik	148955
bevölkerung_+s_überschuss	Bevölkerungsüberschuss	116	bevölkerung	1077918	109	177834	überschuss	140030
navigation_+s_pfeil	Navigationspfeil	58	navigation	18723	52	36547	pfeil	89544
quote_+n_verfahren	Quotenverfahren	58	quote	285609	133	28833	verfahren	1138896
quote_+n_mann	Quotenmann	690	quote	285609	133	28833	mann	8392866
navigation_+s_mittel	Navigationsmittel	67	navigation	18723	52	36547	mittel	1037124
navigation_+s_rechner	Navigationsrechner	58	navigation	18723	52	36547	rechner	145049
bevölkerung_+s_wanderung	Bevölkerungswanderung	220	bevölkerung	1077918	109	177834	wanderung	383440
quote_+n_diskussion	Quotendiskussion	292	quote	285609	133	28833	diskussion	1368066
navigation_+s_verfahren	Navigationsverfahren	66	navigation	18723	52	36547	verfahren	1138896
quote_+n_tief	Quotentief	683	quote	285609	133	28833	tief	94847
bevölkerung_+s_schrumpfung	Bevölkerungsschrumpfung	89	bevölkerung	1077918	109	177834	schrumpfung	7068
bevölkerung_+s_konzentration	Bevölkerungskonzentration	68	bevölkerung	1077918	109	177834	konzentration	257930
quote_+n_messung	Quotenmessung	266	quote	285609	133	28833	messung	99396
navigation_+s_technologie	Navigationstechnologie	93	navigation	18723	52	36547	technologie	334121
bevölkerung_+s_wandel	Bevölkerungswandel	318	bevölkerung	1077918	109	177834	wandel	343302
bevölkerung_+s_aufbau	Bevölkerungsaufbau	137	bevölkerung	1077918	109	177834	aufbau	503501
quote_+n_vergleich	Quotenvergleich	59	quote	285609	133	28833	vergleich	1415950
quote_+n_jahr	Quotenjahr	25	quote	285609	133	28833	jahr	43845868
bevölkerung_+s_stärke	Bevölkerungsstärke	279	bevölkerung	1077918	109	177834	stärke	338309
quote_+n_preis	Quotenpreis	41	quote	285609	133	28833	preis	2708828
navigation_+s_fähigkeit	Navigationsfähigkeit	103	navigation	18723	52	36547	fähigkeit	406445
bevölkerung_+s_gesetz	Bevölkerungsgesetz	49	bevölkerung	1077918	109	177834	gesetz	1456035
bevölkerung_+s_ebene	Bevölkerungsebene	81	bevölkerung	1077918	109	177834	ebene	468310
bevölkerung_+s_verhältnis	Bevölkerungsverhältnis	75	bevölkerung	1077918	109	177834	verhältnis	940808
navigation_+s_leistung	Navigationsleistung	35	navigation	18723	52	36547	leistung	1891803
navigation_+s_kunst	Navigationskunst	114	navigation	18723	52	36547	kunst	1608690
quote_+n_schaden	Quotenschaden	27	quote	285609	133	28833	schaden	1451984
quote_+n_könig	Quotenkönig	729	quote	285609	133	28833	könig	838289
navigation_+s_ausrüstung	Navigationsausrüstung	41	navigation	18723	52	36547	ausrüstung	139493
bevölkerung_+s_zählung	Bevölkerungszählung	179	bevölkerung	1077918	109	177834	zählung	30662
quote_+n_kürzung	Quotenkürzung	339	quote	285609	133	28833	kürzung	244960
navigation_+s_information	Navigationsinformation	33	navigation	18723	52	36547	information	2364424
bevölkerung_+s_forscher	Bevölkerungsforscher	672	bevölkerung	1077918	109	177834	forscher	650475
bevölkerung_+s_abwanderung	Bevölkerungsabwanderung	187	bevölkerung	1077918	109	177834	abwanderung	47502
bevölkerung_+s_meinung	Bevölkerungsmeinung	62	bevölkerung	1077918	109	177834	meinung	1400797
quote_+n_box	Quotenbox	22	quote	285609	133	28833	box	95251
bevölkerung_+s_klasse	Bevölkerungsklasse	25	bevölkerung	1077918	109	177834	klasse	1701541
quote_+n_berechnung	Quotenberechnung	51	quote	285609	133	28833	berechnung	247337
navigation_+s_flug	Navigationsflug	97	navigation	18723	52	36547	flug	410864
navigation_+s_einrichtung	Navigationseinrichtung	53	navigation	18723	52	36547	einrichtung	1430266
bevölkerung_+s_veränderung	Bevölkerungsveränderung	45	bevölkerung	1077918	109	177834	veränderung	742741
bevölkerung_+s_projektion	Bevölkerungsprojektion	29	bevölkerung	1077918	109	177834	projektion	27779
bevölkerung_schicht	Bevölkerungschicht	20	bevölkerung	1077918	109	177834	schicht	222258
navigation_+s_kenntnis	Navigationskenntnis	32	navigation	18723	52	36547	kenntnis	426740
quote_+n_erfüllung	Quotenerfüllung	91	quote	285609	133	28833	erfüllung	143500
navigation_+s_tisch	Navigationstisch	29	navigation	18723	52	36547	tisch	1142218
quote_+n_jagd	Quotenjagd	306	quote	285609	133	28833	jagd	206012
bevölkerung_+s_schnitt	Bevölkerungsschnitt	160	bevölkerung	1077918	109	177834	schnitt	483597
quote_+n_konsolidierung	Quotenkonsolidierung	23	quote	285609	133	28833	konsolidierung	86345
bevölkerung_+s_liste	Bevölkerungsliste	36	bevölkerung	1077918	109	177834	liste	646620
quote_+n_einbruch	Quoteneinbruch	172	quote	285609	133	28833	einbruch	403814
quote_+n_kampf	Quotenkampf	330	quote	285609	133	28833	kampf	1498238
navigation_+s_elektronik	Navigationselektronik	73	navigation	18723	52	36547	elektronik	75157
bevölkerung_+s_gewinn	Bevölkerungsgewinn	103	bevölkerung	1077918	109	177834	gewinn	1092438
bevölkerung_+s_zuzug	Bevölkerungszuzug	75	bevölkerung	1077918	109	177834	zuzug	47618
quote_+n_sicht	Quotensicht	26	quote	285609	133	28833	sicht	1438180
quote_+n_politik	Quotenpolitik	100	quote	285609	133	28833	politik	2320757
quote_+n_frage	Quotenfrage	145	quote	285609	133	28833	frage	5961439
quote_+n_entwicklung	Quotenentwicklung	136	quote	285609	133	28833	entwicklung	2347495
quote_+n_geilheit	Quotengeilheit	58	quote	285609	133	28833	geilheit	2273
quote_+n_fang	Quotenfang	64	quote	285609	133	28833	fang	49248
bevölkerung_zahl	Bevölkerungzahl	60	bevölkerung	1077918	109	177834	zahl	3730474
bevölkerung_+s_mischung	Bevölkerungsmischung	68	bevölkerung	1077918	109	177834	mischung	398116
bevölkerung_+s_bestand	Bevölkerungsbestand	35	bevölkerung	1077918	109	177834	bestand	377744
quote_+n_ausstieg	Quotenausstieg	35	quote	285609	133	28833	ausstieg	168750
navigation_+s_paket	Navigationspaket	39	navigation	18723	52	36547	paket	264211
bevölkerung_+s_abteilung	Bevölkerungsabteilung	25	bevölkerung	1077918	109	177834	abteilung	461021
bevölkerung_+s_bombe	Bevölkerungsbombe	119	bevölkerung	1077918	109	177834	bombe	127609
bevölkerung_+s_situation	Bevölkerungssituation	60	bevölkerung	1077918	109	177834	situation	2063574
quote_+n_steigerung	Quotensteigerung	73	quote	285609	133	28833	steigerung	248268
quote_+n_gesetz	Quotengesetz	239	quote	285609	133	28833	gesetz	1456035
navigation_+s_markt	Navigationsmarkt	36	navigation	18723	52	36547	markt	2649376
quote_+n_sieger	Quotensieger	572	quote	285609	133	28833	sieger	652528
quote_+n_rückgang	Quotenrückgang	131	quote	285609	133	28833	rückgang	383861
quote_+n_regel	Quotenregel	196	quote	285609	133	28833	regel	1401951
navigation_+s_hersteller	Navigationshersteller	30	navigation	18723	52	36547	hersteller	646302
navigation_+s_anzeige	Navigationsanzeige	27	navigation	18723	52	36547	anzeige	299827
bevölkerung_+s_beteiligung	Bevölkerungsbeteiligung	37	bevölkerung	1077918	109	177834	beteiligung	647255
quote_+n_forderung	Quotenforderung	84	quote	285609	133	28833	forderung	996409
bevölkerung_+s_statistiker	Bevölkerungsstatistiker	101	bevölkerung	1077918	109	177834	statistiker	52022
quote_+n_grund	Quotengrund	104	quote	285609	133	28833	grund	4368447
bevölkerung_+s_gemisch	Bevölkerungsgemisch	46	bevölkerung	1077918	109	177834	gemisch	26792
bevölkerung_+s_wille	Bevölkerungswille	48	bevölkerung	1077918	109	177834	wille	588144
bevölkerung_+s_gesundheit	Bevölkerungsgesundheit	32	bevölkerung	1077918	109	177834	gesundheit	642923
bevölkerung_+s_kurve	Bevölkerungskurve	92	bevölkerung	1077918	109	177834	kurve	204443
bevölkerung_+s_politiker	Bevölkerungspolitiker	55	bevölkerung	1077918	109	177834	politiker	1300001
quote_+n_knüller	Quotenknüller	208	quote	285609	133	28833	knüller	12754
quote_+n_anteil	Quotenanteil	90	quote	285609	133	28833	anteil	1185873
quote_+n_jäger	Quotenjäger	112	quote	285609	133	28833	jäger	420333
navigation_+s_raum	Navigationsraum	29	navigation	18723	52	36547	raum	2256201
quote_+n_zwang	Quotenzwang	75	quote	285609	133	28833	zwang	125502
navigation_+s_besteck	Navigationsbesteck	23	navigation	18723	52	36547	besteck	25338
quote_+n_ziel	Quotenziel	192	quote	285609	133	28833	ziel	3512621
quote_+n_erwartung	Quotenerwartung	175	quote	285609	133	28833	erwartung	588945
bevölkerung_+s_planung	Bevölkerungsplanung	78	bevölkerung	1077918	109	177834	planung	863387
bevölkerung_+s_medizin	Bevölkerungsmedizin	49	bevölkerung	1077918	109	177834	medizin	277614
quote_+n_handel	Quotenhandel	77	quote	285609	133	28833	handel	649201
quote_+n_opfer	Quotenopfer	26	quote	285609	133	28833	opfer	1632581
quote_+n_aufstockung	Quotenaufstockung	44	quote	285609	133	28833	aufstockung	71299
bevölkerung_+s_abdeckung	Bevölkerungsabdeckung	142	bevölkerung	1077918	109	177834	abdeckung	24156
quote_+n_rückgabe	Quotenrückgabe	38	quote	285609	133	28833	rückgabe	56101
quote_+n_plan	Quotenplan	76	quote	285609	133	28833	plan	1908672
navigation_+s_übung	Navigationsübung	20	navigation	18723	52	36547	übung	329821
bevölkerung_+s_reichtum	Bevölkerungsreichtum	25	bevölkerung	1077918	109	177834	reichtum	116998
quote_+n_schwund	Quotenschwund	220	quote	285609	133	28833	schwund	13182
quote_+n_reglung	Quotenreglung	49	quote	285609	133	28833	reglung	1851
quote_+n_krieg	Quotenkrieg	51	quote	285609	133	28833	krieg	1579762
quote_+n_befürworter	Quotenbefürworter	68	quote	285609	133	28833	befürworter	117982
bevölkerung_+s_strom	Bevölkerungsstrom	50	bevölkerung	1077918	109	177834	strom	698241
quote_+n_ermittlung	Quotenermittlung	38	quote	285609	133	28833	ermittlung	805725
quote_+n_absprache	Quotenabsprache	181	quote	285609	133	28833	absprache	210707
bevölkerung_+s_warnung	Bevölkerungswarnung	151	bevölkerung	1077918	109	177834	warnung	211284
bevölkerung_+s_bedarf	Bevölkerungsbedarf	96	bevölkerung	1077918	109	177834	bedarf	593132
bevölkerung_+s_schätzung	Bevölkerungsschätzung	42	bevölkerung	1077918	109	177834	schätzung	270190
bevölkerung_+s_fluktuation	Bevölkerungsfluktuation	28	bevölkerung	1077918	109	177834	fluktuation	25919
quote_+n_menge	Quotenmenge	26	quote	285609	133	28833	menge	1198791
quote_+n_aktie	Quotenaktie	31	quote	285609	133	28833	aktie	1098291
bevölkerung_+s_zustrom	Bevölkerungszustrom	24	bevölkerung	1077918	109	177834	zustrom	23984
bevölkerung_+s_konferenz	Bevölkerungskonferenz	94	bevölkerung	1077918	109	177834	konferenz	235858
bevölkerung_+s_erhebung	Bevölkerungserhebung	28	bevölkerung	1077918	109	177834	erhebung	147194
quote_+n_wahn	Quotenwahn	45	quote	285609	133	28833	wahn	31167
navigation_+s_lehrer	Navigationslehrer	41	navigation	18723	52	36547	lehrer	1228190
quote_+n_verteilung	Quotenverteilung	86	quote	285609	133	28833	verteilung	154053
quote_+n_macher	Quotenmacher	114	quote	285609	133	28833	macher	141882
quote_+n_rennen	Quotenrennen	599	quote	285609	133	28833	rennen	857128
quote_+n_verlust	Quotenverlust	69	quote	285609	133	28833	verlust	901341
bevölkerung_+s_wechsel	Bevölkerungswechsel	22	bevölkerung	1077918	109	177834	wechsel	721192
bevölkerung_+s_spektrum	Bevölkerungsspektrum	33	bevölkerung	1077918	109	177834	spektrum	155033
quote_+n_hoch	Quotenhoch	142	quote	285609	133	28833	hoch	100413
quote_+n_anstieg	Quotenanstieg	49	quote	285609	133	28833	anstieg	443256
bevölkerung_+s_implosion	Bevölkerungsimplosion	25	bevölkerung	1077918	109	177834	implosion	3215
quote_+n_ende	Quotenende	25	quote	285609	133	28833	ende	7991705
quote_+n_ausländer	Quotenausländer	26	quote	285609	133	28833	ausländer	331863
bevölkerung_+s_schub	Bevölkerungsschub	31	bevölkerung	1077918	109	177834	schub	88014
bevölkerung_+s_schlüssel	Bevölkerungsschlüssel	95	bevölkerung	1077918	109	177834	schlüssel	254739
quote_+n_tod	Quotentod	51	quote	285609	133	28833	tod	1510379
quote_+n_schlager	Quotenschlager	75	quote	285609	133	28833	schlager	104593
navigation_+s_regel	Navigationsregel	22	navigation	18723	52	36547	regel	1401951
navigation_+s_netz	Navigationsnetz	28	navigation	18723	52	36547	netz	977460
quote_+n_zucker	Quotenzucker	36	quote	285609	133	28833	zucker	185129
quote_+n_zahlung	Quotenzahlung	40	quote	285609	133	28833	zahlung	296026
quote_+n_keller	Quotenkeller	83	quote	285609	133	28833	keller	632219
quote_+n_fänger	Quotenfänger	22	quote	285609	133	28833	fänger	5352
quote_+n_börse	Quotenbörse	30	quote	285609	133	28833	börse	752378
quote_+n_verlauf	Quotenverlauf	75	quote	285609	133	28833	verlauf	394952
quote_+n_sieg	Quotensieg	944	quote	285609	133	28833	sieg	2453346
quote_+n_schlüssel	Quotenschlüssel	74	quote	285609	133	28833	schlüssel	254739
quote_+n_pflicht	Quotenpflicht	32	quote	285609	133	28833	pflicht	522490
quote_+n_erhebung	Quotenerhebung	34	quote	285609	133	28833	erhebung	147194
bevölkerung_+s_flucht	Bevölkerungsflucht	28	bevölkerung	1077918	109	177834	flucht	448133
quote_+n_beschluss	Quotenbeschluss	92	quote	285609	133	28833	beschluss	716044
bevölkerung_+s_bericht	Bevölkerungsbericht	58	bevölkerung	1077918	109	177834	bericht	1669141
quote_+n_schwäche	Quotenschwäche	87	quote	285609	133	28833	schwäche	307633
quote_+n_anhebung	Quotenanhebung	22	quote	285609	133	28833	anhebung	102542
navigation_+s_monitor	Navigationsmonitor	42	navigation	18723	52	36547	monitor	73166
quote_+n_tabelle	Quotentabelle	24	quote	285609	133	28833	tabelle	494778
quote_+n_königin	Quotenkönigin	161	quote	285609	133	28833	königin	244796
bevölkerung_+s_umfang	Bevölkerungsumfang	20	bevölkerung	1077918	109	177834	umfang	323540
quote_+n_orientierung	Quotenorientierung	20	quote	285609	133	28833	orientierung	158331
quote_+n_höhe	Quotenhöhe	42	quote	285609	133	28833	höhe	2197057
quote_+n_gier	Quotengier	24	quote	285609	133	28833	gier	54099
bevölkerung_+s_umschichtung	Bevölkerungsumschichtung	20	bevölkerung	1077918	109	177834	umschichtung	20443
bevölkerung_+s_katastrophe	Bevölkerungskatastrophe	21	bevölkerung	1077918	109	177834	katastrophe	381915
quote_+n_überschreitung	Quotenüberschreitung	36	quote	285609	133	28833	überschreitung	31516
quote_+n_zuteilung	Quotenzuteilung	40	quote	285609	133	28833	zuteilung	17884
quote_+n_schlacht	Quotenschlacht	38	quote	285609	133	28833	schlacht	107014
quote_+n_fixierung	Quotenfixierung	45	quote	285609	133	28833	fixierung	17037
bevölkerung_+s_berechnung	Bevölkerungsberechnung	34	bevölkerung	1077918	109	177834	berechnung	247337
bevölkerung_+s_analyse	Bevölkerungsanalyse	28	bevölkerung	1077918	109	177834	analyse	376083
quote_+n_sprung	Quotensprung	45	quote	285609	133	28833	sprung	780284
quote_+n_senkung	Quotensenkung	116	quote	285609	133	28833	senkung	129183
quote_+n_beschränkung	Quotenbeschränkung	46	quote	285609	133	28833	beschränkung	102410
quote_+n_absturz	Quotenabsturz	44	quote	285609	133	28833	absturz	162854
navigation_+s_helfer	Navigationshelfer	27	navigation	18723	52	36547	helfer	821602
bevölkerung_+s_information	Bevölkerungsinformation	20	bevölkerung	1077918	109	177834	information	2364424
quote_+n_thema	Quotenthema	29	quote	285609	133	28833	thema	5161685
