entry	freq
Abendsichtbarkeit	277.0
Abendsieger	23.0
Abendsituation	0.0
Abendsitz	0.0
Abendsitzung	469.0
Abendskasse	13.0
Abendsland	0.0
Abendslot	0.0
Abendsmahl	0.0
Abendsonne	10896.0
Abendspaß	28.0
Abendspeise	0.0
Abendspeisung	0.0
Abendspiel	2422.0
Abendspitz	0.0
Abendsport	84.0
Abendsprache	0.0
Abendsprint	0.0
Abendspritze	0.0
Abendsprung	0.0
Abendsstunde	6.0
Abendstadt	0.0
Abendstall	0.0
Abendstart	17.0
Abendstation	1.0
Abendstau	6.0
Abendstein	11.0
Abendstern	2833.0
Abendsternchen	0.0
Abendstille	335.0
Abendstimmung	3285.0
Abendstrahl	8.0
Abendstrecke	2.0
Abendstrich	0.0
Abendstudie	0.0
Abendstudio	136.0
Abendstudium	1783.0
Abendstunde	57356.0
Abendsturm	0.0
Abendständchen	224.0
Abendstärkung	0.0
Abendstück	373.0
Abendstündchen	0.0
Abendsuppe	27.0
Abendsveranstaltung	0.0
Abendsymposium	0.0
Abendszeit	0.0
Abendszene	125.0
Abendtablett	0.0
Abendtag	0.0
Abendtakt	5.0
Abendtalk	57.0
Abendtanz	37.0
Abendtasche	224.0
Abendtaxi	0.0
Abendtechnikum	13.0
Abendtee	34.0
Abendteil	40.0
Abendtemperatur	260.0
Abendtermin	2246.0
Abendterrasse	1.0
Abendterror	0.0
Abendthema	69.0
Abendthermik	4.0
Abendtief	0.0
Abendtisch	230.0
Abendtraum	14.0
Abendtreff	150.0
Abendtreffen	47.0
Abendtreiben	0.0
Abendtrunk	59.0
Abendturnier	172.0
Abendtype	0.0
Abendtäschchen	152.0
Abendtätigkeit	0.0
Abendumzug	400.0
Abenduniversität	8.0
Abenduntergang	0.0
Abendunterhalter	23.0
Abendunterhaltung	2233.0
Abendunternehmung	0.0
Abendunterricht	474.0
Abendurin	1.0
Abendvariante	13.0
Abendvenus	1.0
Abendverabredung	38.0
Abendveranstaltung	21742.0
Abendverbindung	231.0
Abendverfassung	0.0
Abendverkauf	833.0
Abendverkehr	521.0
Abendverlauf	22.0
Abendverpflegung	39.0
Abendversammlung	112.0
Abendversion	17.0
Abendversorgung	21.0
Abendvogel	2.0
Abendvorbereitung	1.0
Abendvorführung	71.0
Abendvorlesung	356.0
Abendvorstellung	4039.0
Abendvortrag	1327.0
Abendwache	5.0
Abendwacht	0.0
Abendwald	0.0
Abendwall	0.0
Abendwanderung	3094.0
Abendweg	7.0
Abendwehe	0.0
Abendweib	0.0
Abendweide	121.0
Abendweiher	1.0
Abendwein	0.0
Abendweite	1.0
Abendwelt	0.0
Abendwerk	13.0
Abendwert	0.0
Abendwetter	35.0
Abendwiese	1.0
Abendwind	1260.0
Abendwinde	0.0
Abendwirtschaft	0.0
Abendwolf	0.0
Abendwolke	105.0
Abendwärme	16.0
Abendwäsche	6.0
Abendwölkchen	1.0
Abendzauber	11.0
Abendzeit	997.0
Abendzeitung	22571.0
Abendziel	1.0
Abendzimmer	0.0
Abendzug	664.0
Abendzuschlag	36.0
Abendzustellung	36.0
Abendöffnung	1879.0
Abendübung	0.0
Abenteuer	291309.0
Abenteuerablauf	0.0
Abenteuerabschnitt	1.0
Abenteueraktion	58.0
Abenteueraktivität	6.0
Abenteueranfang	1.0
Abenteuerangebot	47.0
Abenteueranlage	22.0
Abenteueranregung	0.0
Abenteueransatz	0.0
Abenteueranteil	0.0
Abenteueranthologie	0.0
Abenteuerarchäologe	0.0
Abenteuerart	0.0
Abenteueraufbau	0.0
Abenteueraufenthalt	39.0
Abenteueraufgabe	1.0
Abenteueraufhänger	0.0
Abenteuerauftritt	0.0
Abenteuerausgang	0.0
Abenteuerausrüstung	2.0
Abenteuerauto	0.0
Abenteuerautor	56.0
Abenteuerbach	0.0
Abenteuerbad	22.0
Abenteuerbahn	33.0
Abenteuerbastler	0.0
Abenteuerbecken	27.0
Abenteuerbedürfnis	7.0
Abenteuerbeginn	1.0
Abenteuerbelohnung	0.0
Abenteuerbereich	54.0
Abenteuerbereitschaft	17.0
Abenteuerberg	32.0
Abenteuerbericht	158.0
Abenteuerbeschreibung	0.0
Abenteuerbett	27.0
Abenteuerbewertung	0.0
Abenteuerbeziehung	0.0
Abenteuerbild	4.0
Abenteuerblut	10.0
Abenteuerbogen	0.0
Abenteuerbox	0.0
Abenteuerbrücke	27.0
Abenteuerbuch	883.0
Abenteuerburg	38.0
Abenteuerbühne	28.0
Abenteuercamp	1910.0
Abenteuerdasein	0.0
Abenteuerdatum	0.0
Abenteuerdeck	0.0
Abenteuerdokumentation	1.0
Abenteuerdrang	81.0
Abenteuerdurst	15.0
Abenteuerecke	17.0
Abenteuereinlage	0.0
Abenteuerende	0.0
Abenteuerentwicklung	0.0
Abenteuerentwurf	0.0
Abenteuerepos	87.0
Abenteuererfahrung	0.0
Abenteuererfolg	0.0
Abenteuererlebnis	32.0
Abenteuererzählung	121.0
Abenteuerexpedition	51.0
Abenteuerfach	0.0
Abenteuerfahrt	749.0
Abenteuerfaktor	99.0
Abenteuerfan	39.0
Abenteuerfantasie	4.0
Abenteuerfeld	0.0
Abenteuerfertigkeit	0.0
Abenteuerfilm	4576.0
Abenteuerfinale	0.0
Abenteuerfloß	0.0
Abenteuerflug	27.0
Abenteuerfluss	1.0
Abenteuerfolge	0.0
Abenteuerform	0.0
Abenteuerformat	0.0
Abenteuerforum	0.0
Abenteuerfreude	1.0
Abenteuerfreund	33.0
Abenteuerführer	0.0
Abenteuerführung	86.0
Abenteuergang	5.0
Abenteuergarn	6.0
Abenteuergarten	42.0
Abenteuergebiet	2.0
Abenteuergedanke	1.0
Abenteuergefährt	0.0
Abenteuergefühl	60.0
Abenteuergeist	370.0
Abenteuergelände	89.0
Abenteuergenerator	0.0
Abenteuergenre	49.0
Abenteuergerüst	0.0
Abenteuergeschehen	0.0
Abenteuergeschenk	0.0
Abenteuergeschichte	4095.0
Abenteuergestalt	0.0
Abenteuergestaltung	0.0
Abenteuergruppe	32.0
Abenteuergürtel	0.0
Abenteuerhalle	26.0
Abenteuerhandlung	21.0
Abenteuerhaus	41.0
Abenteuerheft	15.0
Abenteuerherz	1.0
Abenteuerhintergrund	0.0
Abenteuerhof	38.0
Abenteuerhose	0.0
Abenteuerhotel	56.0
Abenteuerhunger	17.0
Abenteuerhöhle	12.0
Abenteueridee	2.0
Abenteuerin	298.0
Abenteuerinhalt	0.0
Abenteuerinsel	60.0
Abenteuerjagd	50.0
Abenteuerjahr	8.0
Abenteuerkampagne	0.0
Abenteuerkapitalismus	0.0
Abenteuerkarriere	0.0
Abenteuerkarte	17.0
Abenteuerkette	0.0
Abenteuerkind	3.0
Abenteuerkino	140.0
Abenteuerkiste	11.0
Abenteuerklassiker	111.0
Abenteuerkomponente	0.0
Abenteuerkonzept	1.0
Abenteuerkost	0.0
Abenteuerkurs	59.0
Abenteuerkäfig	0.0
Abenteuerkärtchen	0.0
Abenteuerladen	0.0
Abenteuerlager	178.0
Abenteuerland	6510.0
Abenteuerlandschaft	336.0
Abenteuerlauf	53.0
Abenteuerlaune	22.0
Abenteuerleben	104.0
Abenteuerliebe	0.0
Abenteuerlist	0.0
Abenteuerliste	1.0
Abenteuerliteratur	324.0
Abenteuerluft	55.0
Abenteuerlust	9489.0
Abenteuerlustigkeit	0.0
Abenteuerläufer	0.0
Abenteuermagazin	0.0
Abenteuermarke	2.0
Abenteuermaterial	0.0
Abenteuermetropole	0.0
Abenteuermodell	0.0
Abenteuermodus	7.0
Abenteuermonat	0.0
Abenteuermuseum	71.0
Abenteuermusik	8.0
Abenteuermut	10.0
Abenteuermärchen	69.0
Abenteuermöglichkeit	21.0
Abenteuernacht	192.0
Abenteuernatur	3.0
Abenteuernovelle	0.0
Abenteuernummer	0.0
Abenteueroper	16.0
Abenteuerort	0.0
Abenteuerpack	0.0
Abenteuerpaket	15.0
Abenteuerparadies	48.0
Abenteuerpark	898.0
Abenteuerpass	7.0
Abenteuerpause	0.0
Abenteuerpfad	239.0
Abenteuerphantasie	0.0
Abenteuerphase	2.0
Abenteuerpiste	0.0
Abenteuerplan	0.0
Abenteuerplanung	1.0
Abenteuerplatz	239.0
Abenteuerpolitik	34.0
Abenteuerpotential	2.0
Abenteuerproduktion	0.0
Abenteuerprosa	1.0
Abenteuerpunkt	2.0
Abenteuerpädagoge	0.0
Abenteuerpädagogik	128.0
Abenteuerrahmen	0.0
Abenteuerraum	47.0
Abenteuerregel	0.0
Abenteuerregion	0.0
Abenteuerreich	74.0
Abenteuerreichtum	0.0
Abenteuerreigen	0.0
Abenteuerreihe	93.0
Abenteuerreise	5712.0
Abenteuerreiter	35.0
Abenteuerrennen	129.0
Abenteuerreportage	24.0
Abenteuerritt	13.0
Abenteuerroman	3682.0
Abenteuerromantik	130.0
Abenteuerromanze	9.0
Abenteuerrund	0.0
Abenteuerrutsch	0.0
Abenteuerrutsche	21.0
Abenteuersaga	46.0
Abenteuersammlung	3.0
Abenteuerscheune	0.0
Abenteuerschiff	52.0
Abenteuerschinken	25.0
Abenteuerschmiede	0.0
Abenteuerschreiber	0.0
Abenteuerschule	116.0
Abenteuerseite	0.0
Abenteuersendung	11.0
Abenteuershow	104.0
Abenteuersimulator	0.0
Abenteuersinn	35.0
Abenteuersituation	1.0
Abenteuerskizze	0.0
Abenteuerspass	0.0
Abenteuerspaß	77.0
Abenteuerspiel	1366.0
Abenteuerspieler	0.0
Abenteuersport	506.0
Abenteuersportler	59.0
Abenteuerstadt	342.0
Abenteuerstapel	0.0
Abenteuerstation	36.0
Abenteuerstil	0.0
Abenteuerstimmung	58.0
Abenteuerstoff	47.0
Abenteuerstory	99.0
Abenteuerstrand	0.0
Abenteuerstrang	0.0
Abenteuerstraße	15.0
Abenteuerstrecke	22.0
Abenteuerstreif	0.0
Abenteuerstreifen	145.0
Abenteuerstunde	11.0
Abenteuerstück	276.0
Abenteuersuche	179.0
Abenteuersucher	14.0
Abenteuersucht	21.0
Abenteuerszenario	0.0
Abenteuerszenarium	12.0
Abenteuerszene	10.0
Abenteuertag	679.0
Abenteuertauglichkeit	0.0
Abenteuerteam	18.0
Abenteuerteil	0.0
Abenteuerthema	1.0
Abenteuertitel	0.0
Abenteuertourismus	114.0
Abenteuertraum	20.0
Abenteuertrieb	5.0
Abenteuertruppe	0.0
Abenteuerturm	20.0
Abenteuerumgebung	0.0
Abenteuerunterhaltung	10.0
Abenteuerurlaub	2394.0
Abenteuerurlauber	229.0
Abenteuervariante	0.0
Abenteuerveranstalter	0.0
Abenteuerveranstaltung	0.0
Abenteuerverfilmung	0.0
Abenteuerverlag	0.0
Abenteuerverlauf	0.0
Abenteuerversion	0.0
Abenteuervorbereitung	0.0
Abenteuervorlage	0.0
Abenteuervorschlag	0.0
Abenteuervortrag	18.0
Abenteuerwald	325.0
Abenteuerwanderung	234.0
Abenteuerweg	44.0
Abenteuerwelle	0.0
Abenteuerwelt	520.0
Abenteuerwerk	0.0
Abenteuerwert	6.0
Abenteuerwiese	140.0
Abenteuerwildnis	17.0
Abenteuerwoche	276.0
Abenteuerwunsch	1.0
Abenteuerzeit	69.0
Abenteuerzelt	18.0
Abenteuerzentrum	25.0
Abenteuerziel	3.0
Abenteuerzimmer	0.0
Abenteuerzoo	0.0
Abenteuerzug	148.0
Abenteuerübernachtung	18.0
Abenteurer	33582.0
Abenteurerausrüstung	0.0
Abenteurerbande	1.0
Abenteurerblut	17.0
Abenteurerbuch	2.0
Abenteurerdasein	0.0
Abenteurerdrang	1.0
Abenteurererschaffung	0.0
Abenteurerfilm	35.0
Abenteurerfreund	0.0
Abenteurerfähigkeit	0.0
Abenteurergeist	58.0
Abenteurergeschichte	23.0
Abenteurergestalt	0.0
Abenteurergruppe	15.0
Abenteurerherz	32.0
Abenteurerin	1111.0
Abenteurerkarriere	1.0
Abenteurerkarte	0.0
Abenteurerklasse	0.0
Abenteurerkollege	1.0
Abenteurerland	0.0
Abenteurerleben	65.0
Abenteurerlust	32.0
Abenteurermanier	0.0
Abenteurernatur	25.0
Abenteurerpaar	15.0
Abenteurerpolitik	8.0
Abenteurerpunkt	0.0
Abenteurerpärchen	0.0
Abenteurerreise	0.0
Abenteurerroman	11.0
Abenteurerseele	0.0
Abenteurerszene	1.0
Abenteurerteam	1.0
Abenteurertrupp	0.0
Abenteurertruppe	2.0
Abenteurertypus	0.0
Abenteurerurlaub	0.0
Abenteurerwissen	0.0
Aberglaube	19994.0
Aberglauben	0.0
Aberkennung	11273.0
Aberkennungsbescheid	7.0
Aberkennungsdauer	0.0
Aberkennungsentscheidung	0.0
Aberkennungsgrund	0.0
Aberkennungsklage	5.0
Aberkennungsmöglichkeit	0.0
Aberkennungsquote	0.0
Aberkennungsrate	0.0
Aberkennungsurteil	0.0
Aberkennungsverfahren	93.0
Aberkennungsverfügung	0.0
Aberkennungsvermerk	0.0
Aberwitz	2653.0
Abfahrt	268846.0
Abfahrtanzeige	1.0
Abfahrtauftrag	0.0
Abfahrtbereich	4.0
Abfahrtdatum	0.0
Abfahrtgleis	7.0
Abfahrthafen	20.0
Abfahrthang	0.0
Abfahrtkontrolle	27.0
Abfahrtlauf	0.0
Abfahrtläufer	0.0
Abfahrtmöglichkeit	73.0
Abfahrtnummer	0.0
Abfahrtort	22.0
Abfahrtpiste	79.0
Abfahrtplan	9.0
Abfahrtplatz	3.0
Abfahrtpunkt	28.0
Abfahrtrennen	0.0
Abfahrtrichtung	1.0
Abfahrtsadresse	4.0
Abfahrtsansage	0.0
Abfahrtsanzeige	70.0
Abfahrtsanzeiger	5.0
Abfahrtsarm	0.0
Abfahrtsast	472.0
Abfahrtsauftrag	8.0
Abfahrtsbahn	0.0
Abfahrtsbedingung	32.0
Abfahrtsbefehl	0.0
Abfahrtsbeginn	0.0
Abfahrtsbereich	181.0
Abfahrtsboot	1.0
Abfahrtsbrett	39.0
Abfahrtsdame	3.0
Abfahrtsdatum	58.0
Abfahrtsdichte	18.0
Abfahrtseigenschaft	0.0
Abfahrtsergebnis	70.0
Abfahrtserlebnis	7.0
Abfahrtsfahrer	14.0
Abfahrtsfenster	0.0
Abfahrtsfläche	1.0
Abfahrtsfoto	0.0
Abfahrtsfreude	0.0
Abfahrtsgebiet	0.0
Abfahrtsgeld	0.0
Abfahrtsgelände	6.0
Abfahrtsgenuss	9.0
Abfahrtsgerät	0.0
Abfahrtsgeschwindigkeit	1.0
Abfahrtsgleis	84.0
Abfahrtsglocke	0.0
Abfahrtsgold	162.0
Abfahrtshafen	179.0
Abfahrtshalle	42.0
Abfahrtshaltung	21.0
Abfahrtshang	679.0
Abfahrtshektik	0.0
Abfahrtshocke	165.0
Abfahrtshügel	14.0
Abfahrtsinformation	10.0
Abfahrtskelle	26.0
Abfahrtski	212.0
Abfahrtsklassiker	108.0
Abfahrtskontrolle	88.0
Abfahrtskugel	68.0
Abfahrtskunst	10.0
Abfahrtslauf	2013.0
Abfahrtsleistung	20.0
Abfahrtslinie	2.0
Abfahrtsliste	0.0
Abfahrtslänge	25.0
Abfahrtsläufer	681.0
Abfahrtsmeister	13.0
Abfahrtsmeldung	0.0
Abfahrtsmeter	6.0
Abfahrtsminute	31.0
Abfahrtsmodus	5.0
Abfahrtsmonitor	71.0
Abfahrtsmorgen	0.0
Abfahrtsmöglichkeit	312.0
Abfahrtsohr	0.0
Abfahrtsort	1078.0
Abfahrtsorte	7.0
Abfahrtspassage	18.0
Abfahrtspauschale	1.0
Abfahrtspaß	0.0
Abfahrtspfiff	27.0
Abfahrtspiste	1225.0
Abfahrtsplan	179.0
Abfahrtsplatz	89.0
Abfahrtsport	1.0
Abfahrtspunkt	285.0
Abfahrtspur	26.0
Abfahrtsqualität	0.0
Abfahrtsrausch	23.0
Abfahrtsregelung	14.0
Abfahrtsregion	0.0
Abfahrtsrennen	1309.0
Abfahrtsrichtung	19.0
Abfahrtsschneise	9.0
Abfahrtsseite	7.0
Abfahrtssieg	866.0
Abfahrtssieger	179.0
Abfahrtssinn	0.0
Abfahrtssituation	36.0
Abfahrtsski	440.0
Abfahrtsspaß	57.0
Abfahrtssport	154.0
Abfahrtsspur	102.0
Abfahrtsstadt	0.0
Abfahrtsstand	52.0
Abfahrtsstart	40.0
Abfahrtsstation	31.0
Abfahrtsstau	0.0
Abfahrtsstelle	1340.0
Abfahrtsstil	0.0
Abfahrtsstraße	116.0
Abfahrtsstrecke	1053.0
Abfahrtssturz	24.0
Abfahrtsstück	3.0
Abfahrtsszene	2.0
Abfahrtstabelle	3.0
Abfahrtstag	204.0
Abfahrtstakt	1.0
Abfahrtstation	18.0
Abfahrtsteam	132.0
Abfahrtstechnik	63.0
Abfahrtstelle	564.0
Abfahrtstermin	362.0
Abfahrtstrainer	225.0
Abfahrtstraum	0.0
Abfahrtstraße	23.0
Abfahrtstrecke	129.0
Abfahrtsvariante	48.0
Abfahrtsverbot	25.0
Abfahrtsverhalten	0.0
Abfahrtsverhältnis	0.0
Abfahrtsverkehr	124.0
Abfahrtsverspätung	5.0
Abfahrtsversuch	1.0
Abfahrtsverzögerung	1.0
Abfahrtsvorbereitung	0.0
Abfahrtsvorgang	0.0
Abfahrtsweg	445.0
Abfahrtswertung	198.0
Abfahrtswind	0.0
Abfahrtswinkel	0.0
Abfahrtszeichen	20.0
Abfahrtszeit	17829.0
Abfahrttag	3.0
Abfahrttermin	50.0
Abfahrtverkehr	26.0
Abfahrtweg	11.0
Abfahrtzeit	4783.0
Abfall	172908.0
Abfallabfuhr	62.0
Abfallabgabe	466.0
Abfallablagerung	598.0
Abfallamt	505.0
Abfallanalyse	65.0
Abfallanalytik	18.0
Abfallanfall	14.0
Abfallangebot	0.0
Abfallangelegenheit	15.0
Abfallanlage	578.0
Abfallannahme	85.0
Abfallansammlung	6.0
Abfallanteil	27.0
Abfallart	1157.0
Abfallaufbereitung	58.0
Abfallaufkommen	1160.0
Abfallaufnahme	0.0
Abfallausfuhr	9.0
Abfallausschuss	75.0
Abfallausstellung	0.0
Abfallauto	34.0
Abfallbecken	71.0
Abfallbeförderer	5.0
Abfallbeförderung	1.0
Abfallbegriff	104.0
Abfallbehandlung	1878.0
Abfallbehälter	9800.0
Abfallbehörde	1854.0
Abfallbelastung	20.0
Abfallberater	1409.0
Abfallberatung	5712.0
Abfallbereich	621.0
Abfallberg	2354.0
Abfallbericht	90.0
Abfallbeschreibung	0.0
Abfallbeseitigung	5603.0
Abfallbesitz	2.0
Abfallbesitzer	172.0
Abfallbestimmung	12.0
Abfallbetrieb	1376.0
Abfallbeurteilung	0.0
Abfallbeutel	212.0
Abfallbewegung	7.0
Abfallbewertung	1.0
Abfallbewältigung	1.0
Abfallbezeichnung	2.0
Abfallblatt	0.0
Abfallblech	0.0
Abfallbox	78.0
Abfallbrand	0.0
Abfallbrett	0.0
Abfallbrocken	4.0
Abfallbörse	48.0
Abfallcode	0.0
Abfalldatum	19.0
Abfalldefinition	0.0
Abfalldeklaration	8.0
Abfalldeponie	898.0
Abfalldienst	15.0
Abfalldiskussion	9.0
Abfalldokumentation	0.0
Abfalldose	0.0
Abfalldünger	1.0
Abfallecke	9.0
Abfalleigenschaft	24.0
Abfalleimer	6216.0
Abfalleinbau	1.0
Abfalleinlagerung	12.0
Abfalleinsatz	4.0
Abfalleinsparung	0.0
Abfalleintrag	0.0
Abfallenergie	23.0
Abfallentgelt	64.0
Abfallentstehung	25.0
Abfallentwicklung	12.0
Abfallerfassung	41.0
Abfallerhebung	3.0
Abfallerklärung	1.0
Abfallerzeuger	291.0
Abfallerzeugung	28.0
Abfalletat	0.0
Abfallexporteur	25.0
Abfallfass	64.0
Abfallfehler	0.0
Abfallfett	12.0
Abfallfibel	713.0
Abfallfirma	345.0
Abfallfisch	0.0
Abfallflasche	0.0
Abfallfleisch	19.0
Abfallfluss	2.0
Abfallflut	137.0
Abfallfläche	1.0
Abfallflüssigkeit	6.0
Abfallforscher	18.0
Abfallforschung	95.0
Abfallforum	19.0
Abfallfrage	146.0
Abfallfreier	0.0
Abfallfresser	14.0
Abfallfutter	1.0
Abfallgarn	0.0
Abfallgas	21.0
Abfallgebinde	86.0
Abfallgebühr	6877.0
Abfallgefäß	621.0
Abfallgegenstand	7.0
Abfallgemeinschaft	28.0
Abfallgemisch	79.0
Abfallgeruch	2.0
Abfallgeschichte	6.0
Abfallgeschwindigkeit	0.0
Abfallgeschäft	193.0
Abfallgesellschaft	398.0
Abfallgesetz	2498.0
Abfallgestein	7.0
Abfallgetreide	11.0
Abfallgewicht	8.0
Abfallglas	10.0
Abfallgraben	0.0
Abfallgreifer	16.0
Abfallgrube	1253.0
Abfallgruppe	45.0
Abfallgut	34.0
Abfallhai	71.0
Abfallhalde	591.0
Abfallhandel	23.0
Abfallhaufen	0.0
Abfallherkunft	0.0
Abfallhierarchie	114.0
Abfallhof	107.0
Abfallholz	681.0
Abfallhändler	18.0
Abfallhügel	18.0
Abfallindustrie	66.0
Abfallinformation	0.0
Abfallinfrastruktur	5.0
Abfallinhaber	0.0
Abfallinsel	15.0
Abfallintensität	0.0
Abfallinventar	2.0
Abfallkalender	6770.0
Abfallkammer	32.0
Abfallkampagne	5.0
Abfallkante	0.0
Abfallkapazität	1.0
Abfallkapitel	0.0
Abfallkarton	2.0
Abfallkasten	10.0
Abfallkatalog	23.0
Abfallkategorie	25.0
Abfallkette	0.0
Abfallkippe	78.0
Abfallkiste	50.0
Abfallklappe	0.0
Abfallklasse	0.0
Abfallklassifizierung	1.0
Abfallklumpen	0.0
Abfallkohle	0.0
Abfallkomponente	1.0
Abfallkompost	0.0
Abfallkonditionierung	2.0
Abfallkontrolle	26.0
Abfallkonverter	0.0
Abfallkonzept	1117.0
Abfallkorb	1952.0
Abfallkrise	0.0
Abfallkunst	19.0
Abfallkurve	0.0
Abfallkörper	11.0
Abfallkübel	342.0
Abfallkühler	0.0
Abfallkünstler	0.0
Abfalllager	316.0
Abfalllagerung	73.0
Abfalllawine	8.0
Abfalllexikon	3.0
Abfalllieferung	41.0
Abfalllist	0.0
Abfallliste	2.0
Abfalllogistik	51.0
Abfallmakler	17.0
Abfallmarke	63.0
Abfallmarkt	193.0
Abfallmasse	85.0
Abfallmaterial	338.0
Abfallmenge	3497.0
Abfallmetall	0.0
Abfallminderung	9.0
Abfallmischung	0.0
Abfallmulde	28.0
Abfallnachweis	0.0
Abfallnutzung	8.0
Abfallobjekt	0.0
Abfalloptimierung	0.0
Abfallordnung	39.0
Abfallorganisation	9.0
Abfallort	5.0
Abfallpaket	5.0
Abfallpapier	39.0
Abfallpartikel	2.0
Abfallphase	0.0
Abfallplan	82.0
Abfallplaner	34.0
Abfallplanung	39.0
Abfallplastik	1.0
Abfallplatz	228.0
Abfallpolitik	1665.0
Abfallpreis	51.0
Abfallpresse	46.0
Abfallprobe	8.0
Abfallproblematik	170.0
Abfallproduktion	106.0
Abfallqualität	5.0
Abfallquote	21.0
Abfallrate	1.0
Abfallraum	12.0
Abfallrechnung	15.0
Abfallrecht	1474.0
Abfallreduzierung	144.0
Abfallregelung	47.0
Abfallregion	6.0
Abfallrest	149.0
Abfallrohr	82.0
Abfallsack	2019.0
Abfallsalz	9.0
Abfallsammler	184.0
Abfallsammlung	588.0
Abfallsatzung	1770.0
Abfallsbewegung	0.0
Abfallschacht	42.0
Abfallschicht	40.0
Abfallschlamm	29.0
Abfallschlüssel	56.0
Abfallschrank	0.0
Abfallschrott	0.0
Abfallschüssel	0.0
Abfallseite	1.0
Abfallsicherung	1.0
Abfallsituation	60.0
Abfallsorte	99.0
Abfallsortierer	24.0
Abfallsortierung	139.0
Abfallspan	2.0
Abfallspannung	0.0
Abfallsparte	49.0
Abfallspektrum	0.0
Abfallsprache	0.0
Abfallspur	7.0
Abfallstation	29.0
Abfallstatistik	111.0
Abfallstelle	36.0
Abfallstoff	2717.0
Abfallstrategie	25.0
Abfallstreif	0.0
Abfallstrom	410.0
Abfallstück	116.0
Abfallsuppe	0.0
Abfallsuspension	0.0
Abfallszeit	0.0
Abfallsäure	4.0
Abfallsünder	242.0
Abfalltag	90.0
Abfalltechnik	163.0
Abfalltechnologie	21.0
Abfallteil	38.0
Abfallteilchen	0.0
Abfallteller	0.0
Abfalltermin	66.0
Abfallthema	60.0
Abfallthematik	13.0
Abfalltier	0.0
Abfalltonne	3111.0
Abfalltourismus	97.0
Abfalltransport	393.0
Abfalltransporter	56.0
Abfalltransporteur	3.0
Abfalltrenner	5.0
Abfalltrennung	1193.0
Abfalltüte	384.0
Abfallumlagerung	0.0
Abfallumschlag	2.0
Abfallunternehmen	599.0
Abfallunternehmer	62.0
Abfallunterricht	2.0
Abfalluntersuchung	7.0
Abfallverarbeitung	40.0
Abfallverband	1635.0
Abfallverbrauch	2.0
Abfallverbrennung	604.0
Abfallverbund	36.0
Abfallverdichter	0.0
Abfallverhalten	53.0
Abfallverhütung	1.0
Abfallvermeidung	3806.0
Abfallverminderung	36.0
Abfallverordnung	156.0
Abfallverringerung	19.0
Abfallverschiebung	22.0
Abfallversorgung	47.0
Abfallverwaltung	11.0
Abfallverwendung	1.0
Abfallverwertung	1651.0
Abfallverzeichnis	31.0
Abfallverzögerung	1.0
Abfallvorschrift	22.0
Abfallwagen	53.0
Abfallware	13.0
Abfallwasser	20.0
Abfallweg	11.0
Abfallwesen	58.0
Abfallwinkel	0.0
Abfallwirt	7.0
Abfallwirtschaft	45121.0
Abfallwirtschaftler	96.0
Abfallwissen	1.0
Abfallwissenschaft	0.0
Abfallwärme	74.0
Abfallzahl	23.0
Abfallzange	38.0
Abfallzeit	20.0
Abfallzeitung	6.0
Abfallzentrum	69.0
Abfallzerkleinerung	0.0
Abfallzuordnung	0.0
Abfallzusammensetzung	12.0
Abfallöl	2.0
Abfallüberlassung	0.0
Abfallüberwachung	40.0
Abfassung	2973.0
Abfertigung	10074.0
Abfertigungsablauf	2.0
Abfertigungsanlage	430.0
Abfertigungsanspruch	5.0
Abfertigungsantrag	0.0
Abfertigungsanwartschaft	0.0
Abfertigungsarbeit	0.0
Abfertigungsart	0.0
Abfertigungsaufkommen	1.0
Abfertigungsbeamte	40.0
Abfertigungsbedingung	13.0
Abfertigungsbefugnis	9.0
Abfertigungsbeitrag	0.0
Abfertigungsbereich	232.0
Abfertigungsbescheinigung	0.0
Abfertigungsbetrieb	36.0
Abfertigungsdame	0.0
Abfertigungsdienst	50.0
Abfertigungseinrichtung	39.0
Abfertigungsentgelt	21.0
Abfertigungsfirma	33.0
Abfertigungsfläche	12.0
Abfertigungsformalität	0.0
Abfertigungsfrist	0.0
Abfertigungsgebäude	1820.0
Abfertigungsgebühr	149.0
Abfertigungsgelände	2.0
Abfertigungsgerät	13.0
Abfertigungsgeschwindigkeit	14.0
Abfertigungsgesellschaft	100.0
Abfertigungsgesetz	1.0
Abfertigungshalle	1937.0
Abfertigungshaus	2.0
Abfertigungshäuschen	66.0
Abfertigungsinfrastruktur	0.0
Abfertigungskapazität	408.0
Abfertigungskasse	5.0
Abfertigungskomplex	18.0
Abfertigungsleistung	16.0
Abfertigungslogistik	0.0
Abfertigungsmodalität	21.0
Abfertigungsmodell	3.0
Abfertigungsmöglichkeit	41.0
Abfertigungspapier	5.0
Abfertigungspersonal	95.0
Abfertigungsplan	1.0
Abfertigungsplatz	28.0
Abfertigungsprozedur	34.0
Abfertigungsqualität	35.0
Abfertigungsraum	39.0
Abfertigungsrecht	0.0
Abfertigungsregelung	5.0
Abfertigungsrückstellung	0.0
Abfertigungsschalter	845.0
Abfertigungsschein	0.0
Abfertigungsschlange	19.0
Abfertigungsschritt	4.0
Abfertigungssituation	2.0
Abfertigungsspediteur	0.0
Abfertigungsspedition	0.0
Abfertigungsspur	125.0
Abfertigungsstation	1.0
Abfertigungsstelle	215.0
Abfertigungstechnik	30.0
Abfertigungstätigkeit	3.0
